4/17/2023,41.7371087,20.3241791,,""
3/19/2022,28.2281301,112.9884237,,""
12/16/2020,41.407302,22.6642592,570 Summer Ridge Drive,""
7/19/2021,9.2573324,105.7557791,,""
1/25/2022,36.951766,102.494696,,""
2/11/2022,8.4462028,-80.5327324,9731 Holmberg Lane,""
12/11/2021,45.8131644,14.3171319,02 Loomis Circle,""
5/4/2022,42.746368,-73.758719,,""
9/25/2023,9.8566537,123.1426191,461 Paget Avenue,""
3/13/2021,-8.2399,124.4052,5 Sycamore Street,""
3/13/2023,23.614734,115.49047,,""
6/6/2022,29.00431,111.742951,38 Grim Drive,""
6/19/2020,33.5050373,130.3331069,0884 Florence Road,""
5/6/2021,15.4097396,104.9201205,910 Commercial Parkway,""
6/19/2023,-19.7667781,-43.0343237,29 Lunder Plaza,""
5/15/2023,42.6978209,23.3245641,23181 Clove Point,""
8/23/2021,22.975052,106.342399,,""
11/14/2022,-6.9325697,109.6579791,900 Reinke Junction,""
3/9/2021,-6.5211331,106.8502879,4 Novick Point,""
8/5/2021,59.4411274,30.1610699,98228 Haas Terrace,""
4/7/2023,32.0607438,45.2384164,887 Northfield Trail,""
3/11/2022,-15.576624,-72.1293262,42 Lakeland Junction,""
8/27/2022,40.1999522,-8.5031422,6143 Debs Center,""
11/26/2022,48.1875683,17.0216706,70 Messerschmidt Avenue,""
5/30/2022,-27.574998,-50.1626664,,""
7/31/2021,1.1290835,121.4056153,79 Warrior Center,""
3/13/2022,37.8234119,140.9686224,8 Oneill Street,""
4/17/2023,31.2219543,-9.0736964,4 Sunbrook Terrace,""
12/6/2023,41.308715,-8.1332997,989 Dottie Circle,""
9/17/2022,58.8144355,40.7334111,485 Mayer Drive,
8/4/2021,48.9005909,2.5197726,1 Clyde Gallagher Way,""
10/12/2020,-15.8402218,-70.0218805,517 Calypso Trail,""
1/6/2023,7.7085722,122.8673554,8213 Ronald Regan Park,""
9/17/2022,-4.9426131,39.7433571,08 Holmberg Street,""
5/24/2020,-0.4993281,37.2784835,8 Harbort Center,""
3/25/2022,42.9963758,21.944034,8 Sheridan Circle,""
6/17/2020,35.7297805,140.2669505,,""
10/5/2023,47.1900322,102.8340449,941 Packers Lane,""
1/2/2023,30.823499,104.158705,763 Bayside Drive,""
8/26/2021,40.6,-75.47,30349 Onsgard Hill,
5/16/2023,43.8324929,4.3662321,48 Manitowish Court,""
12/25/2022,50.969668,18.7293002,78365 8th Point,""
9/23/2023,38.6580874,-8.7698425,8 Golden Leaf Road,""
12/8/2023,-24.6664408,25.5325797,3077 Transport Avenue,""
9/30/2021,21.3392818,106.2327247,2773 Sage Court,""
8/21/2023,3.5737543,-76.01598,,""
11/8/2021,59.4641209,18.0433215,9 Springs Parkway,""
5/27/2020,7.1760285,125.4423957,605 Forest Dale Trail,""
7/6/2020,40.8151906,111.6954214,7 Melody Drive,""
2/2/2021,55.3293156,42.0426795,6742 Forster Drive,""
5/25/2022,32.0188765,35.881947,86606 Warbler Alley,""
8/5/2023,16.3770105,104.5422225,01175 2nd Drive,""
3/13/2020,25.9375976,-100.3638252,8037 Prairieview Circle,""
11/5/2021,-30.0263293,25.7797078,74876 1st Crossing,""
10/8/2023,-6.7659245,111.5259628,1644 Dixon Street,""
7/29/2020,-18.9201331,29.8236554,88001 Longview Avenue,""
5/1/2022,48.8693156,2.3501981,37520 Spenser Street,""
12/15/2021,41.746429,22.199654,08405 Grim Court,""
1/31/2022,23.3790333,113.7632828,4 Lakewood Center,""
12/16/2020,14.0206423,123.2983232,10208 Annamark Lane,""
4/16/2021,44.6034915,20.45241,07 Rockefeller Crossing,""
6/27/2021,41.3888512,-8.4334674,2868 Bobwhite Circle,""
12/2/2022,39.7887592,-8.0603988,40 Mosinee Parkway,""
1/26/2022,34.329605,108.708991,85 Di Loreto Place,
5/30/2020,27.718295,119.394148,37 Onsgard Trail,""
2/19/2022,13.4291,123.279,23506 Autumn Leaf Street,""
12/13/2020,29.510961,106.658065,71074 Bunting Drive,""
2/26/2022,34.7474,111.87448,89 4th Avenue,""
10/10/2022,-34.9368789,-54.9281496,351 8th Pass,""
5/13/2023,-9.3809238,119.3984531,982 Scofield Parkway,""
1/23/2021,-22.2454935,-50.7031569,56 Thackeray Point,""
7/5/2023,54.3082668,26.7832545,,""
8/5/2021,39.979686,116.481068,6 4th Court,""
5/26/2020,16.7275474,103.7358277,5621 Talmadge Plaza,""
2/28/2021,37.4760836,140.9466447,49 Forest Run Lane,""
11/15/2022,-7.6108474,109.113684,,""
3/14/2020,27.0449005,84.8672171,39 Paget Court,""
1/4/2022,9.74084,-75.519872,64205 Melody Circle,""
10/16/2022,43.7441795,2.511999,72821 Ludington Park,""
11/29/2022,32.016539,35.068807,5 Arkansas Place,""
7/22/2022,44.6380305,21.6773447,145 Forest Point,""
9/23/2020,8.1402266,-5.0963141,09 Loeprich Plaza,""
1/13/2022,30.17,-92.06,2 Fordem Alley,""
4/20/2021,1.3229337,124.8405081,8852 Fordem Trail,""
8/18/2021,40.3053813,71.957917,106 Utah Park,""
12/24/2023,34.386714,107.445334,3126 Derek Junction,""
11/21/2022,43.193399,128.7887591,4 Rockefeller Street,""
7/19/2020,11.5346745,108.0954351,963 Petterle Center,""
5/22/2021,41.4548181,-8.2493359,7691 Forest Place,""
4/4/2023,22.9874431,-82.7535929,9184 Derek Point,""
8/4/2022,43.7367435,16.9849984,4092 Algoma Alley,""
1/11/2022,45.2865242,-72.9768148,1588 Miller Hill,""
2/22/2023,39.8926924,-8.3687908,3158 Cambridge Terrace,""
10/17/2022,40.4304536,-3.7105118,534 Surrey Circle,""
4/22/2021,38.103487,117.742101,69213 Burning Wood Hill,""
11/26/2022,39.07472,117.30056,2091 Anderson Avenue,
3/2/2021,14.0879532,-91.0513914,06860 Erie Park,""
6/10/2023,38.4600166,-9.1141307,,""
10/22/2021,24.7021073,121.7377502,20514 Hansons Center,""
12/22/2023,54.134434,51.5316589,7 Dahle Trail,""
3/13/2023,14.6014909,103.0933171,5 Waxwing Road,""
6/18/2023,39.5061499,20.2655339,9 Green Ridge Lane,""
6/5/2023,9.0568265,6.1434201,58 Village Road,""
7/6/2022,63.5272366,24.6581193,2 Sunnyside Crossing,""
9/30/2020,7.894825,98.298895,924 Magdeline Drive,""
1/10/2021,-16.4613315,-49.9588111,751 Washington Way,""
5/13/2023,-0.1869837,100.6537593,45 Wayridge Plaza,""
1/22/2024,-19.4085525,-42.374164,2 Glendale Street,""
11/9/2022,48.830394,2.2372823,6787 Lawn Parkway,""
3/24/2020,32.8904175,13.2306332,21633 Redwing Pass,""
1/8/2023,17.5358596,121.6851715,4 Towne Park,""
11/22/2020,16.0684136,119.9874642,8116 Blaine Way,""
7/23/2020,42.0291575,-8.3299947,7021 Dunning Drive,""
10/13/2022,-15.158624,-48.2802925,84739 Service Hill,""
6/25/2023,-31.5534831,-63.5362339,1331 Main Hill,""
6/2/2020,29.650449,98.533976,48410 4th Avenue,
4/7/2023,14.3745863,120.8733403,,""
9/29/2022,5.119358,-75.023736,80244 Express Place,""
9/4/2023,29.299402,115.980074,83 School Terrace,""
2/12/2023,25.1858677,44.6019551,82653 Dennis Place,""
6/26/2023,3.5833333,39.4166667,29 Dakota Point,""
4/21/2021,46.823629,-0.4928359,7103 Dahle Road,""
6/30/2022,34.9540542,135.7515062,57071 Macpherson Crossing,""
3/14/2020,5.7204203,10.901604,76 Buell Lane,""
9/19/2023,-9.0933664,124.8905151,8088 1st Avenue,""
10/21/2021,14.5925105,121.0404991,417 Carioca Terrace,""
3/23/2021,-5.6353028,-35.4210417,3447 Rusk Place,""
10/19/2022,53.6936156,16.7047258,07727 Springview Street,""
11/16/2022,30.401356,-97.7525352,591 Karstens Way,""
4/10/2022,32.2009532,119.4314373,10 Walton Avenue,""
5/15/2022,53.3004898,-6.2634596,3 Fremont Place,""
12/20/2023,22.4583,113.034187,,""
3/7/2020,-20.4557393,-63.5186518,99944 Lukken Lane,""
5/13/2023,52.2876905,45.3602833,5 Katie Avenue,""
7/16/2023,14.565668,121.0317737,8 Grim Circle,""
7/19/2023,52.5112898,6.092908,0 Armistice Circle,""
2/14/2020,36.7411205,43.8808488,4581 Riverside Road,""
2/18/2021,-7.5450262,111.6556388,09 Hoepker Alley,""
1/17/2024,33.6086342,-7.632555,487 Little Fleur Avenue,
11/29/2023,36.7715984,10.2768388,6 Jackson Avenue,""
12/26/2022,55.5449766,13.953453,55 Ohio Pass,""
6/2/2020,43.3293419,5.3835222,111 Carey Crossing,""
4/2/2023,-8.1275349,112.2711875,372 Gateway Hill,""
9/28/2023,-8.401854,114.118103,245 Aberg Lane,""
6/12/2023,40.1082397,44.0206741,83532 Eastlawn Lane,""
6/10/2022,52.9152117,23.4961724,349 Annamark Junction,""
9/24/2020,60.9417483,26.3923127,73 Dunning Center,""
6/14/2020,43.8324929,4.3662321,4129 Barby Parkway,""
7/28/2022,45.6103043,79.467517,129 Carioca Pass,""
8/19/2022,59.2690301,17.675786,5 Granby Parkway,""
5/12/2021,-8.1384242,112.0804259,5 Stone Corner Point,""
11/2/2023,48.1779574,-1.7555399,9850 Hudson Center,""
10/6/2022,22.676245,113.418215,78 Holy Cross Trail,""
7/31/2022,45.396383,4.3258963,,""
1/16/2023,57.73598,47.01265,12 Doe Crossing Point,""
12/10/2022,-21.7668575,-52.1096427,004 Glacier Hill Place,""
6/14/2023,42.546675,129.010106,233 Banding Junction,""
10/15/2022,32.1030654,131.3999389,,""
11/30/2023,-16.328546,-48.953403,78536 Chinook Drive,""
11/30/2023,-8.2824,120.4087,62143 Algoma Crossing,""
6/27/2022,13.657259,123.5098357,9193 Esch Drive,""
7/26/2021,47.5039111,19.0158217,18786 Gateway Junction,""
2/24/2023,10.335192,123.3262483,1529 Fisk Terrace,""
8/5/2021,15.6756662,121.1303669,71 Longview Hill,""
7/2/2020,38.4361809,57.4287899,01 Calypso Pass,
8/12/2023,32.229334,-110.8772009,09569 Mifflin Street,""
11/2/2023,-26.0779448,-53.05199,188 Fair Oaks Center,""
11/4/2020,-41.1254857,-71.2485941,1 Anderson Way,
9/12/2023,49.909141,19.6159543,3532 Badeau Crossing,""
7/12/2022,10.0805006,6.1752377,1 East Parkway,""
5/19/2021,29.8867761,-95.54919,,""
6/12/2022,7.6497516,4.3000211,64247 Vahlen Crossing,""
12/15/2022,44.335532,85.625121,7 Holmberg Street,""
4/19/2023,29.696195,106.79542,53 East Trail,
6/1/2021,13.649619,-87.0218192,5831 Columbus Parkway,""
6/16/2021,16.012494,120.2822878,,""
12/11/2020,22.579117,113.081508,22 Sauthoff Circle,""
4/8/2020,-6.7764491,-76.2899071,3809 Rutledge Point,""
1/29/2023,15.787298,120.604649,18 Bartelt Place,""
1/11/2021,60.0142824,30.299306,07982 Comanche Pass,""
5/23/2022,49.8180882,22.4761571,8 Grayhawk Lane,""
3/20/2023,11.366667,7.633333,7978 Schlimgen Center,""
11/21/2023,14.3597816,-87.9028307,09 Hauk Terrace,""
2/26/2020,20.1591959,-100.5064114,05493 Steensland Drive,""
12/6/2022,57.492982,12.0730996,90 Bluejay Court,
7/27/2023,42.8130176,23.2154337,8 Mallard Avenue,
6/15/2020,30.853265,112.375491,47 Elgar Plaza,
12/4/2023,-9.6670621,124.3754414,93 Anhalt Avenue,""
6/6/2020,-27.7203552,-48.563999,801 Loeprich Avenue,""
8/4/2023,59.3449175,17.9492451,118 Arapahoe Junction,""
10/1/2021,55.5772494,39.526478,314 Vera Point,""
9/17/2021,18.4445307,-69.9316834,37 Crowley Trail,""
2/14/2022,39.9368237,116.4442945,,""
4/17/2020,8.4462028,-80.5327324,5703 Buhler Crossing,""
3/5/2020,22.829287,107.200654,12 Bunting Trail,""
8/13/2020,-6.2258,106.7987,958 Marquette Road,""
4/18/2022,-6.8300602,110.8374104,,""
2/15/2020,7.780305,125.011558,9 Merrick Avenue,""
10/17/2023,7.1453088,3.3590446,,""
4/7/2021,46.625456,16.3144961,,""
8/6/2023,51.3842543,58.9999439,186 Harper Pass,""
7/5/2020,14.6440549,121.0286448,,""
6/8/2021,56.93333,49.15361,54346 Jay Avenue,""
10/29/2022,5.6080848,-54.398656,9 Old Gate Hill,""
1/3/2024,57.7230291,11.9323841,91507 Pawling Avenue,""
3/31/2022,6.3833462,-75.5858886,26 Springview Alley,
3/13/2023,-19.6633028,22.1936928,54534 Eagan Drive,""
1/23/2023,36.80752,43.03831,842 Gateway Pass,""
9/2/2023,49.9672504,5.8900588,91762 Blackbird Center,""
3/25/2023,36.730837,104.785208,52 Continental Terrace,
4/6/2021,22.9550072,113.0126011,8 Ryan Junction,""
2/9/2021,-4.3499796,152.2714594,1 Dixon Crossing,""
3/19/2023,51.4700683,16.6142027,,""
5/7/2021,45.5458137,18.28907,89138 Ilene Drive,""
10/9/2021,51.8796,4.5059,9792 Ohio Road,""
11/14/2020,-7.7823871,110.374855,6587 Rusk Hill,
2/21/2020,9.948066,-84.059822,74 Lotheville Circle,""
4/19/2021,51.3457825,22.9059007,41 Paget Junction,""
1/29/2023,18.506048,110.037503,9 Lakewood Gardens Lane,""
9/15/2020,22.3380865,104.1487055,9 Shelley Trail,
6/27/2022,22.795672,-82.5131717,4 Bunker Hill Avenue,
9/27/2020,-8.0751481,-37.269356,,""
8/15/2020,39.3897164,22.9982253,37649 Morningstar Drive,""
11/14/2022,59.4935321,18.0655876,215 Logan Street,""
3/1/2022,9.1169815,-79.5715822,523 Claremont Circle,""
8/1/2023,25.864049,119.540362,7244 Del Sol Drive,""
4/11/2022,29.248085,117.861797,6 Manufacturers Avenue,""
7/12/2021,46.748522,82.978928,2 John Wall Way,""
2/10/2020,41.3108613,-8.1338719,52 Moulton Trail,""
3/22/2020,32.19828,119.47016,,""
7/29/2021,27.9972231,67.9616412,10 6th Trail,
2/9/2021,33.8881512,135.1560405,8645 Rieder Street,""
10/22/2021,22.765392,112.964446,50327 Nobel Road,""
6/17/2023,36.7226027,-4.467102,09 Crescent Oaks Lane,""
1/21/2024,49.7154835,23.9055618,4 Lakeland Park,""
7/3/2023,-6.0419882,-76.9700669,768 Hazelcrest Terrace,""
11/10/2023,19.3002127,-70.2535901,,""
9/15/2021,44.8055893,-0.630617,7275 Reindahl Road,""
6/23/2020,22.058407,110.792856,3 Emmet Crossing,""
8/19/2023,5.9840985,116.0761121,961 Green Ridge Hill,""
5/22/2020,35.8939566,117.9249002,18 Dayton Alley,""
1/11/2021,39.325788,111.962127,653 Novick Hill,""
2/23/2021,49.1063903,17.164335,16 Bowman Street,""
9/9/2023,-3.8847265,130.897445,50 Grover Place,""
1/30/2021,61.063264,42.0892601,56224 Cherokee Place,""
11/26/2022,31.02364,121.215916,355 Transport Terrace,""
5/1/2022,38.0324108,114.6843819,2 Ilene Drive,""
3/19/2023,-9.7222,124.6496,,""
10/31/2023,29.985295,122.207215,99 Sauthoff Road,""
1/28/2023,39.8019855,-8.8714085,,""
8/4/2022,49.094671,121.0466839,,""
6/8/2023,30.9833081,121.1229953,5 Bellgrove Junction,""
2/1/2024,56.7980147,60.4890295,3 Doe Crossing Parkway,""
5/23/2022,-6.6211529,106.794275,,""
2/13/2023,-7.02476,107.08093,326 Novick Place,""
6/28/2022,43.4945737,5.8978018,6 Prentice Trail,""
9/9/2020,-6.7378881,-35.6860723,7826 Talmadge Park,""
4/9/2020,-7.1757667,111.5811123,12581 Donald Avenue,""
9/27/2023,49.224335,15.6616683,64 Fordem Trail,""
3/17/2020,-18.4097245,-49.2162908,61071 Division Way,""
12/22/2022,57.995662,114.2615751,16298 Darwin Plaza,""
3/12/2020,42.5666535,1.5994581,6256 Nova Court,""
1/3/2022,31.689906,114.503413,088 Anthes Court,""
4/11/2023,-8.1429,112.2206,85 International Court,""
4/21/2020,6.9280156,79.8908308,46 Mariners Cove Junction,""
12/27/2023,4.4210661,-76.1899661,650 Harbort Parkway,""
1/28/2021,10.6794457,37.2597576,1856 Brickson Park Street,""
4/19/2023,5.3847763,95.9602371,9472 Roth Center,""
10/12/2020,14.0804623,-90.3793599,049 Hayes Avenue,""
11/29/2021,14.8305973,120.9723263,68145 Farmco Alley,
9/23/2020,62.4931114,30.2512315,0 Schmedeman Alley,""
11/13/2022,49.2826578,-123.118728,870 Pawling Pass,""
5/13/2020,37.4852899,-2.2959788,32331 Charing Cross Alley,""
8/1/2023,1.558031,110.382845,,""
3/26/2023,-34.6601867,-58.4475091,47 Dapin Terrace,""
4/16/2021,9.0691769,-62.0458106,,""
8/25/2023,14.41747,101.863168,7 Old Shore Hill,""
11/2/2021,54.9479093,83.1831386,,""
3/18/2021,59.3582766,17.8838787,161 Arkansas Trail,""
2/11/2020,33.237626,72.270844,4 Cottonwood Park,""
12/13/2023,16.0684136,119.9874642,2 Dunning Road,""
1/28/2023,47.8748302,38.0671601,34790 New Castle Hill,""
12/24/2020,54.0297214,28.0892299,4 Stuart Trail,""
8/17/2023,40.9837776,-7.6593048,7 Crowley Trail,""
